x-axis,1,2
second,Volt,Volt
-115.9000E-06,-2.4005742744E+00,-2.5728642941E+00
-115.8000E-06,-2.6532663032E+00,-2.5728642941E+00
-115.7000E-06,-2.4120602757E+00,-2.5728642941E+00
-115.6000E-06,-2.3431442678E+00,-2.6417803019E+00
-115.5000E-06,-2.2512562573E+00,-2.5384062901E+00
-115.4000E-06,-2.3661162704E+00,-2.5154342875E+00
-115.3000E-06,-2.3890882731E+00,-2.4350322783E+00
-115.2000E-06,-2.4120602757E+00,-2.5154342875E+00
-115.1000E-06,-2.2512562573E+00,-2.5728642941E+00
-115.0000E-06,-2.2857142612E+00,-2.4924622849E+00
-114.9000E-06,-2.3316582665E+00,-2.4924622849E+00
-114.8000E-06,-2.1478822455E+00,-2.5269202888E+00
-114.7000E-06,-2.2282842547E+00,-2.4350322783E+00
-114.6000E-06,-2.3890882731E+00,-2.4809762836E+00
-114.5000E-06,-2.2512562573E+00,-2.4120602757E+00
-114.4000E-06,-2.2512562573E+00,-2.3316582665E+00
-114.3000E-06,-2.1823402494E+00,-2.4120602757E+00
-114.2000E-06,-2.2397702560E+00,-2.3201722652E+00
-114.1000E-06,-2.1938262507E+00,-2.3546302691E+00
-114.0000E-06,-2.1478822455E+00,-2.3316582665E+00
-113.9000E-06,-2.2397702560E+00,-2.2627422586E+00
-113.8000E-06,-2.0904522389E+00,-2.3776022717E+00
-113.7000E-06,-2.2512562573E+00,-2.4120602757E+00
-113.6000E-06,-2.0789662376E+00,-2.2167982534E+00
-113.5000E-06,-2.1363962442E+00,-2.3201722652E+00
-113.4000E-06,-2.0100502297E+00,-2.3316582665E+00
-113.3000E-06,-1.9641062245E+00,-2.1823402494E+00
-113.2000E-06,-2.0330222323E+00,-2.2397702560E+00
-113.1000E-06,-1.9526202232E+00,-2.1823402494E+00
-113.0000E-06,-2.0100502297E+00,-2.0904522389E+00
-112.9000E-06,-1.9296482205E+00,-2.2053122520E+00
-112.8000E-06,-1.8492462113E+00,-2.1708542481E+00
-112.7000E-06,-1.8722182140E+00,-2.1478822455E+00
-112.6000E-06,-1.9870782271E+00,-2.0904522389E+00
-112.5000E-06,-1.8607322127E+00,-2.0789662376E+00
-112.4000E-06,-1.9296482205E+00,-2.1249102429E+00
-112.3000E-06,-1.7688442022E+00,-2.0100502297E+00
-112.2000E-06,-1.7688442022E+00,-1.8722182140E+00
-112.1000E-06,-1.8262742087E+00,-2.0904522389E+00
-112.0000E-06,-1.7918162048E+00,-1.8951902166E+00
-111.9000E-06,-1.7458721995E+00,-2.0674802363E+00
-111.8000E-06,-1.8262742087E+00,-1.9296482205E+00
-111.7000E-06,-1.7229001969E+00,-1.8492462113E+00
-111.6000E-06,-1.7688442022E+00,-1.8492462113E+00
-111.5000E-06,-1.6539841890E+00,-1.8837042153E+00
-111.4000E-06,-1.6080401838E+00,-1.7918162048E+00
-111.3000E-06,-1.6654701904E+00,-1.7918162048E+00
-111.2000E-06,-1.5965541825E+00,-1.8262742087E+00
-111.1000E-06,-1.6654701904E+00,-1.5735821798E+00
-111.0000E-06,-1.5161521733E+00,-1.7229001969E+00
-110.9000E-06,-1.3668341562E+00,-1.5276381746E+00
-110.8000E-06,-1.5735821798E+00,-1.7343861982E+00
-110.7000E-06,-1.5850681811E+00,-1.6654701903E+00
-110.6000E-06,-1.4472361654E+00,-1.7114141956E+00
-110.5000E-06,-1.2519741431E+00,-1.5391241759E+00
-110.4000E-06,-1.3668341562E+00,-1.5965541825E+00
-110.3000E-06,-1.4472361654E+00,-1.4931801706E+00
-110.2000E-06,-1.2060301378E+00,-1.5276381746E+00
-110.1000E-06,-1.3553481549E+00,-1.5620961785E+00
-110.0000E-06,-1.2175161392E+00,-1.4472361654E+00
-109.9000E-06,-1.2864321470E+00,-1.3668341562E+00
-109.8000E-06,-1.2060301378E+00,-1.4472361654E+00
-109.7000E-06,-1.3668341562E+00,-1.4587221667E+00
-109.6000E-06,-1.1141421273E+00,-1.3323761523E+00
-109.5000E-06,-1.2060301378E+00,-1.3668341562E+00
-109.4000E-06,-1.0796841234E+00,-1.3668341562E+00
-109.3000E-06,-1.1026561260E+00,-1.2864321470E+00
-109.2000E-06,-1.0222541168E+00,-1.2864321470E+00
-109.1000E-06,-964.8241103E-03,-1.2290021405E+00
