x-axis,1
second,Volt
-74.7500E-06,+1.5778894303E+00
-74.5000E-06,+1.5577889280E+00
-74.2500E-06,+1.6080401838E+00
-74.0000E-06,+1.6783919418E+00
-73.7500E-06,+1.5577889281E+00
-73.5000E-06,+1.6381909372E+00
-73.2500E-06,+1.5376884257E+00
-73.0000E-06,+1.5979899326E+00
-72.7500E-06,+1.6080401838E+00
-72.5000E-06,+1.6080401838E+00
-72.2500E-06,+1.5979899327E+00
-72.0000E-06,+1.4673366678E+00
-71.7500E-06,+1.4472361654E+00
-71.5000E-06,+1.5577889280E+00
-71.2500E-06,+1.6080401838E+00
-71.0000E-06,+1.5376884258E+00
-70.7500E-06,+1.6080401838E+00
-70.5000E-06,+1.5075376722E+00
-70.2500E-06,+1.6180904349E+00
-70.0000E-06,+1.4673366678E+00
-69.7500E-06,+1.5276381746E+00
-69.5000E-06,+1.4974874212E+00
-69.2500E-06,+1.4673366676E+00
-69.0000E-06,+1.5376884258E+00
-68.7500E-06,+1.5577889281E+00
-68.5000E-06,+1.6381909372E+00
-68.2500E-06,+1.5979899327E+00
-68.0000E-06,+1.6080401838E+00
-67.7500E-06,+1.5276381746E+00
-67.5000E-06,+1.6080401838E+00
-67.2500E-06,+1.6080401838E+00
-67.0000E-06,+1.5376884258E+00
-66.7500E-06,+1.6381909373E+00
-66.5000E-06,+1.6080401838E+00
-66.2500E-06,+1.6683416907E+00
-66.0000E-06,+1.5979899326E+00
-65.7500E-06,+1.5075376724E+00
-65.5000E-06,+1.6582914396E+00
-65.2500E-06,+1.5175879235E+00
-65.0000E-06,+1.5276381746E+00
-64.7500E-06,+1.6080401838E+00
-64.5000E-06,+1.5075376722E+00
-64.2500E-06,+1.5879396815E+00
-64.0000E-06,+1.5979899326E+00
-63.7500E-06,+1.5778894303E+00
-63.5000E-06,+1.5577889280E+00
-63.2500E-06,+1.6180904349E+00
-63.0000E-06,+1.5979899326E+00
-62.7500E-06,+1.5477386768E+00
-62.5000E-06,+1.5879396814E+00
-62.2500E-06,+1.5879396815E+00
-62.0000E-06,+1.6180904350E+00
-61.7500E-06,+1.5879396815E+00
-61.5000E-06,+1.6582914396E+00
-61.2500E-06,+1.5879396815E+00
-61.0000E-06,+1.5979899326E+00
-60.7500E-06,+1.5778894303E+00
-60.5000E-06,+1.5778894304E+00
-60.2500E-06,+1.5979899327E+00
-60.0000E-06,+1.6080401838E+00
-59.7500E-06,+1.5778894303E+00
-59.5000E-06,+1.6582914396E+00
-59.2500E-06,+1.5979899327E+00
-59.0000E-06,+1.6783919418E+00
-58.7500E-06,+1.4974874211E+00
-58.5000E-06,+1.6080401838E+00
-58.2500E-06,+1.6080401838E+00
-58.0000E-06,+1.6080401838E+00
-57.7500E-06,+1.5276381746E+00
-57.5000E-06,+1.5075376722E+00
-57.2500E-06,+1.7386934488E+00
-57.0000E-06,+1.5477386770E+00
-56.7500E-06,+1.5276381746E+00
-56.5000E-06,+1.6281406861E+00
-56.2500E-06,+1.6582914396E+00
-56.0000E-06,+1.5477386770E+00
-55.7500E-06,+1.5778894303E+00
-55.5000E-06,+1.5778894304E+00
-55.2500E-06,+1.6080401838E+00
-55.0000E-06,+1.5376884258E+00
-54.7500E-06,+1.5778894303E+00
-54.5000E-06,+1.4974874212E+00
-54.2500E-06,+1.6783919419E+00
-54.0000E-06,+1.5276381746E+00
-53.7500E-06,+1.5879396815E+00
-53.5000E-06,+1.6582914396E+00
-53.2500E-06,+1.5276381746E+00
-53.0000E-06,+1.6180904350E+00
-52.7500E-06,+1.4773869189E+00
-52.5000E-06,+1.5577889280E+00
-52.2500E-06,+1.5276381746E+00
-52.0000E-06,+1.5979899326E+00
-51.7500E-06,+1.5276381746E+00
-51.5000E-06,+1.6080401838E+00
-51.2500E-06,+1.4472361654E+00
-51.0000E-06,+1.5376884258E+00
-50.7500E-06,+1.5577889281E+00
-50.5000E-06,+1.5376884256E+00
-50.2500E-06,+1.5979899327E+00
-50.0000E-06,+1.5276381746E+00
-49.7500E-06,+1.6080401838E+00
-49.5000E-06,+1.4472361654E+00
-49.2500E-06,+1.4572864165E+00
-49.0000E-06,+1.5276381746E+00
-48.7500E-06,+1.6381909373E+00
-48.5000E-06,+1.5276381746E+00
-48.2500E-06,+1.4673366676E+00
-48.0000E-06,+1.4371859142E+00
-47.7500E-06,+1.6080401838E+00
-47.5000E-06,+1.4773869188E+00
-47.2500E-06,+1.5376884257E+00
-47.0000E-06,+1.4773869189E+00
-46.7500E-06,+1.5879396815E+00
-46.5000E-06,+1.5577889280E+00
-46.2500E-06,+1.7487436999E+00
-46.0000E-06,+1.6080401838E+00
-45.7500E-06,+1.5577889281E+00
-45.5000E-06,+1.4773869188E+00
-45.2500E-06,+1.5376884257E+00
-45.0000E-06,+1.6080401838E+00
-44.7500E-06,+1.4974874211E+00
-44.5000E-06,+1.6582914396E+00
-44.2500E-06,+1.6080401838E+00
-44.0000E-06,+1.6080401838E+00
-43.7500E-06,+1.5577889281E+00
-43.5000E-06,+1.5477386770E+00
-43.2500E-06,+1.5376884257E+00
-43.0000E-06,+1.5477386770E+00
-42.7500E-06,+1.4974874211E+00
-42.5000E-06,+1.5577889280E+00
-42.2500E-06,+1.6180904349E+00
-42.0000E-06,+1.5477386770E+00
-41.7500E-06,+1.5477386768E+00
-41.5000E-06,+1.5477386770E+00
-41.2500E-06,+1.5979899327E+00
-41.0000E-06,+1.5376884258E+00
-40.7500E-06,+1.5276381746E+00
-40.5000E-06,+1.5979899327E+00
-40.2500E-06,+1.6080401838E+00
-40.0000E-06,+1.6080401838E+00
-39.7500E-06,+1.5778894303E+00
-39.5000E-06,+1.4773869188E+00
-39.2500E-06,+1.5979899327E+00
-39.0000E-06,+1.5979899326E+00
-38.7500E-06,+1.4773869189E+00
-38.5000E-06,+1.5276381746E+00
-38.2500E-06,+1.5276381746E+00
-38.0000E-06,+1.6783919418E+00
-37.7500E-06,+1.5778894303E+00
-37.5000E-06,+1.5577889280E+00
-37.2500E-06,+1.5175879235E+00
-37.0000E-06,+1.5175879234E+00
-36.7500E-06,+1.4974874211E+00
-36.5000E-06,+1.4170854120E+00
-36.2500E-06,+1.5879396815E+00
-36.0000E-06,+1.5175879234E+00
-35.7500E-06,+1.4974874211E+00
-35.5000E-06,+743.7185851E-03
-35.2500E-06,+562.8140643E-03
-35.0000E-06,+261.3065299E-03
-34.7500E-06,+241.2060276E-03
-34.5000E-06,+0.0E+00
-34.2500E-06,-190.9547717E-03
-34.0000E-06,-311.5577856E-03
-33.7500E-06,-432.1607994E-03
-33.5000E-06,-663.3165759E-03
-33.2500E-06,-934.6733569E-03
-33.0000E-06,-954.7738591E-03
-32.7500E-06,-1.1055276264E+00
-32.5000E-06,-1.3165829004E+00
-32.2500E-06,-1.3768844073E+00
-32.0000E-06,-1.5276381746E+00
-31.7500E-06,-1.7185929464E+00
-31.5000E-06,-1.8693467137E+00
-31.2500E-06,-2.0301507320E+00
-31.0000E-06,-2.3316582665E+00
-30.7500E-06,-2.4120602757E+00
-30.5000E-06,-2.4422110291E+00
-30.2500E-06,-2.6432160521E+00
-30.0000E-06,-2.7437185636E+00
-29.7500E-06,-2.9246230843E+00
-29.5000E-06,-3.0050250934E+00
-29.2500E-06,-3.2663316234E+00
-29.0000E-06,-3.3668341348E+00
-28.7500E-06,-3.4572863951E+00
-28.5000E-06,-3.5879396601E+00
-28.2500E-06,-3.6984924227E+00
-28.0000E-06,-3.7889446831E+00
-27.7500E-06,-3.9899497060E+00
-27.5000E-06,-4.1306532221E+00
-27.2500E-06,-4.1809044778E+00
-27.0000E-06,-4.3417084962E+00
-26.7500E-06,-4.3919597519E+00
-26.5000E-06,-4.5226130170E+00
-26.2500E-06,-4.5929647749E+00
-26.0000E-06,-4.8241205513E+00
-25.7500E-06,-4.8542713048E+00
-25.5000E-06,-4.9246230629E+00
-25.2500E-06,-5.0653265789E+00
-25.0000E-06,-5.1658290905E+00
-24.7500E-06,-5.2261305973E+00
-24.5000E-06,-5.3266331088E+00
-24.2500E-06,-5.3668341134E+00
-24.0000E-06,-5.3467336112E+00
-23.7500E-06,-5.7085426524E+00
-23.5000E-06,-5.7085426524E+00
-23.2500E-06,-5.7085426524E+00
-23.0000E-06,-5.8693466708E+00
-22.7500E-06,-5.8190954151E+00
-22.5000E-06,-6.0804019450E+00
-22.2500E-06,-6.1608039542E+00
-22.0000E-06,-6.1005024472E+00
-21.7500E-06,-6.1909547076E+00
-21.5000E-06,-6.2211054610E+00
-21.2500E-06,-6.2512562145E+00
-21.0000E-06,-6.2814069679E+00
-20.7500E-06,-6.3517587259E+00
-20.5000E-06,-6.3216079725E+00
-20.2500E-06,-6.4321607351E+00
-20.0000E-06,-6.3517587259E+00
-19.7500E-06,-6.4824119908E+00
-19.5000E-06,-6.4321607351E+00
-19.2500E-06,-6.4422109862E+00
-19.0000E-06,-6.4321607351E+00
-18.7500E-06,-6.4824119908E+00
-18.5000E-06,-6.4623114885E+00
-18.2500E-06,-6.4422109862E+00
-18.0000E-06,-6.4120602328E+00
-17.7500E-06,-6.5326632466E+00
-17.5000E-06,-6.3216079725E+00
-17.2500E-06,-6.4321607351E+00
-17.0000E-06,-6.3417084748E+00
-16.7500E-06,-6.3517587259E+00
